Record_ID,Symbol,Company_Name,Sector,Date,Open_Price,High_Price,Low_Price,Close_Price,Volume,Market_Cap,PE_Ratio,Dividend_Yield,RSI
STK_010171,TXN,Texas Instruments Inc.,Technology,2025-02-19,168.23,174.33,164.81,171.36,2390180245.0,155781818181.0,30.4,3.21,59.4
STK_011491,JPM,JPMorgan Chase & Co.,Financial Services,2025-01-13,170.82,174.19,,171.45,1388224009.0,504264705882.0,19.0,0.1,58.8
STK_007385,HD,Home Depot Inc.,Consumer Cyclical,2025-01-23,331.86,346.89,324.53,339.89,1621272185.0,360489393939.0,17.0,0.88,69.8
STK_005315,HD,Home Depot Inc.,Consumer Cyclical,2025-03-07,334.51,338.26,319.31,321.46,345762523.0,340942424242.0,28.3,4.21,39.3
STK_007767,HON,Honeywell International Inc.,Industrials,2025-01-06,202.21,213.18,198.85,208.72,1611680604.0,135668000000.0,39.0,,48.2
STK_004340,ACN,Accenture plc,Technology,2025-03-19,321.13,329.67,316.87,323.29,,202056250000.0,24.9,0.76,75.0
STK_000186,QCOM,Qualcomm Inc.,Technology,2025-02-09,141.55,145.25,138.04,143.02,367556606.0,,28.6,3.56,35.8
STK_013354,META,Meta Platforms Inc.,Communication Services,2025-01-20,320.63,330.75,315.23,321.15,2379141300.0,1003593749999.0,31.4,1.04,74.3
STK_013165,NKE,Nike Inc.,Consumer Cyclical,2025-01-03,101.91,,97.5,99.7,2051371303.0,159520000000.0,23.1,0.4,22.2
STK_012620,JPM,JPMorgan Chase & Co.,Financial Services,2025-02-02,169.53,173.56,168.2,171.49,1161585376.0,504382352941.0,26.4,0.71,42.2
STK_002956,BA,Boeing Co.,Industrials,2025-02-20,217.23,222.92,214.05,219.82,2427163860.0,139885454545.0,19.3,0.56,49.1
STK_009864,ADBE,Adobe Inc.,Technology,2025-03-11,526.3,531.29,511.5,520.52,502331661.0,250249999999.0,21.7,3.19,46.5
STK_007101,JPM,JPMorgan Chase & Co.,Financial Services,2025-01-22,168.04,170.4,156.35,160.89,907522409.0,473205882352.0,8.9,2.48,40.9
STK_003149,EA,Electronic Arts Inc.,Communication Services,2025-03-31,131.0,132.54,125.69,128.15,1764100065.0,39430769230.0,15.6,4.3,38.4
STK_006925,TSLA,Tesla Inc.,Automotive,2025-02-15,220.62,223.13,217.64,220.55,7175123346.0,701750000000.0,13.8,0.41,26.9
STK_007036,ABT,Abbott Laboratories,Healthcare,2025-03-04,111.29,116.01,108.54,113.39,1395418858.0,195855454545.0,13.0,1.67,42.0
STK_003816,PYPL,PayPal Holdings Inc.,Financial Services,2025-01-03,66.13,67.66,63.0,63.86,554335373.0,78596923076.0,44.0,0.65,
STK_003953,INTC,Intel Corporation,Technology,2025-03-03,39.3,40.84,39.1,40.48,,182160000000.0,36.3,0.83,51.9
STK_017042,QCOM,Qualcomm Inc.,Technology,2025-02-13,137.52,139.67,134.21,135.09,269605558.0,154388571428.0,10.7,4.14,50.5
STK_014080,PEP,PepsiCo Inc.,Consumer Defensive,2025-03-21,167.43,181.4,162.42,178.2,676157475.0,241094117647.0,37.9,3.28,60.1
STK_012214,NVDA,NVIDIA Corporation,Technology,2025-01-30,441.2,445.82,423.16,434.86,6120150875.0,1062991111111.0,25.1,3.62,40.8
STK_000082,GE,General Electric Co.,Industrials,2025-03-30,130.85,134.18,128.19,132.57,1562755663.0,,26.3,2.09,56.5
STK_011747,GE,General Electric Co.,Industrials,2025-01-05,128.29,138.33,125.93,134.97,2746772191.0,145352307692.0,16.5,3.45,63.1
STK_015342,NVDA,NVIDIA Corporation,Technology,2025-03-18,449.09,458.24,410.76,414.41,218983454.0,1013002222222.0,37.5,1.15,73.3
STK_004744,MA,Mastercard Inc.,Financial Services,2025-03-23,398.64,403.75,389.72,396.09,416299379.0,396089999999.0,14.1,0.68,37.4
STK_006885,CRM,Salesforce Inc.,Technology,2025-03-10,227.12,234.29,220.94,228.81,512483378.0,218861739130.0,30.2,1.35,51.4
STK_007466,UPS,United Parcel Service Inc.,Industrials,2025-01-05,159.72,164.03,156.79,158.69,1468316287.0,138853750000.0,10.7,2.8,35.3
STK_016843,JPM,JPMorgan Chase & Co.,Financial Services,2025-03-19,167.6,171.04,152.93,156.23,1054805335.0,459499999999.0,22.4,0.59,64.6
STK_007217,MSFT,Microsoft Corporation,Technology,2025-03-22,372.84,382.62,343.43,351.82,1815927139.0,2314605263157.0,26.8,2.64,60.6
STK_012840,PYPL,PayPal Holdings Inc.,Financial Services,2025-01-20,65.64,67.57,63.19,64.07,1333336589.0,78855384615.0,21.5,4.0,67.5
STK_006822,TMO,Thermo Fisher Scientific Inc.,Healthcare,2025-03-03,541.23,548.68,529.12,541.32,330521765.0,216528000000.0,34.6,2.37,50.1
STK_005943,TXN,Texas Instruments Inc.,Technology,2025-03-15,166.33,168.95,163.87,166.97,808506765.0,151790909090.0,17.6,0.04,50.4
STK_000319,CAT,Caterpillar Inc.,Industrials,2025-03-02,225.88,238.32,221.59,233.82,973244761.0,121993043478.0,11.3,2.62,42.9
STK_017189,MSFT,Microsoft Corporation,Technology,2025-02-12,375.7,381.12,369.58,375.77,929979807.0,2472171052631.0,34.1,2.75,49.2
STK_001082,META,Meta Platforms Inc.,Communication Services,2025-02-06,315.27,317.93,307.4,315.65,57559258.0,986406249999.0,31.5,1.14,41.7
STK_001059,NVDA,NVIDIA Corporation,Technology,2025-03-07,453.79,464.79,419.26,432.14,536616547.0,1056342222222.0,20.5,3.7,57.3
STK_016847,TMO,Thermo Fisher Scientific Inc.,Healthcare,2025-03-17,546.26,577.5,536.05,573.53,2400561493.0,229411999999.0,21.6,,24.0
STK_011415,EA,Electronic Arts Inc.,Communication Services,2025-01-29,132.07,133.43,127.18,129.09,9388578332.0,39720000000.0,8.0,2.55,34.3
STK_000657,CRM,Salesforce Inc.,Technology,2025-02-07,233.84,237.83,226.8,232.82,975953236.0,222697391304.0,20.5,3.49,33.5
STK_003379,PG,Procter & Gamble Co.,Consumer Defensive,2025-03-09,146.82,,145.78,149.26,1064221142.0,360282758620.0,25.1,1.3,50.0
STK_004850,INTC,Intel Corporation,Technology,2025-02-10,39.67,40.32,37.59,38.42,616753462.0,172890000000.0,27.4,0.98,82.7
STK_012598,MSFT,Microsoft Corporation,Technology,2025-02-13,385.45,389.02,373.14,376.05,1598178047.0,2474013157894.0,16.9,1.59,41.1
STK_009811,JNJ,Johnson & Johnson,Healthcare,2025-02-26,153.12,153.99,146.25,149.58,394533694.0,386012903225.0,23.8,3.49,52.5
STK_010593,GM,General Motors Co.,Consumer Cyclical,2025-01-29,39.39,39.91,37.71,38.67,1812219267.0,58005000000.0,40.0,2.54,33.1
STK_016663,PM,Philip Morris International Inc.,Consumer Defensive,2025-02-12,96.27,101.8,93.38,100.99,34673151.0,159457894736.0,48.1,1.29,59.8
STK_013555,NKE,Nike Inc.,Consumer Cyclical,2025-02-18,99.24,101.5,98.13,100.41,330871153.0,160656000000.0,31.2,2.15,59.0
STK_014968,UPS,United Parcel Service Inc.,Industrials,2025-03-23,160.64,166.23,156.44,162.64,6120683152.0,142310000000.0,28.2,3.56,34.3
STK_009048,V,Visa Inc.,Financial Services,2025-03-01,249.8,255.87,246.13,250.81,559825573.0,501619999999.0,28.9,0.8,49.3
STK_010696,ATVI,Activision Blizzard Inc.,Communication Services,2025-03-13,88.43,90.13,87.89,89.13,833398269.0,69323333333.0,13.9,1.28,51.8
STK_003131,TMO,Thermo Fisher Scientific Inc.,Healthcare,2025-02-03,539.3,572.42,528.91,,3387507384.0,223255999999.0,28.0,1.84,29.8
STK_011395,AMGN,Amgen Inc.,Healthcare,2025-01-09,285.25,292.38,278.45,289.71,4656437507.0,155201785714.0,29.3,2.38,39.8
STK_004555,QCOM,Qualcomm Inc.,Technology,2025-03-18,138.43,141.74,133.38,135.55,4106086043.0,154914285714.0,34.4,1.4,44.1
STK_001898,QCOM,Qualcomm Inc.,Technology,2025-03-31,141.71,148.79,139.25,144.95,971572593.0,165657142857.0,21.3,2.19,46.8
STK_009181,PG,Procter & Gamble Co.,Consumer Defensive,2025-03-20,147.05,150.35,145.58,146.5,1862967583.0,353620689655.0,11.6,1.67,44.4
STK_007528,ADBE,Adobe Inc.,Technology,2025-02-23,524.38,542.04,521.08,527.84,177784285.0,253769230769.0,18.6,2.31,50.1
STK_002069,HD,Home Depot Inc.,Consumer Cyclical,2025-02-12,331.91,352.21,327.56,348.66,2281356021.0,369790909090.0,31.1,0.97,52.2
STK_017024,MSFT,Microsoft Corporation,Technology,2025-03-30,380.49,388.79,366.53,374.75,1532041981.0,2465460526315.0,40.2,2.69,57.1
STK_008374,DIS,Walt Disney Co.,Communication Services,2025-01-25,93.18,96.6,90.68,94.31,420019147.0,178692631578.0,28.8,0.32,57.0
STK_004362,TMO,Thermo Fisher Scientific Inc.,Healthcare,2025-03-05,,610.03,553.28,596.31,4113125666.0,238523999999.0,22.0,1.67,44.5
STK_009376,QCOM,Qualcomm Inc.,Technology,2025-02-26,142.65,145.85,136.56,140.38,1464808602.0,160434285714.0,21.5,0.29,73.1
STK_000114,INTC,Intel Corporation,Technology,2025-01-20,39.29,39.73,38.43,38.7,1900058304.0,174150000000.0,29.7,4.48,43.7
STK_012891,LIN,Linde plc,Basic Materials,2025-02-10,404.27,419.3,392.19,412.77,4250592019.0,206385000000.0,19.2,1.31,45.6
STK_016223,ACN,Accenture plc,Technology,2025-02-13,323.24,329.95,318.72,321.47,368989051.0,200918750000.0,25.7,2.74,45.0
STK_000504,CSCO,Cisco Systems Inc.,Technology,2025-01-26,49.14,49.82,47.7,48.48,429611135.0,193919999999.0,19.2,0.82,60.6
STK_016139,V,Visa Inc.,Financial Services,2025-02-21,245.76,247.84,236.97,243.67,2383444971.0,487340000000.0,48.3,2.22,77.5
STK_010434,AVGO,Broadcom Inc.,Technology,2025-03-23,1183.57,1214.28,1063.96,1093.27,3455459298.0,455529166666.0,10.5,,41.7
STK_013448,AAPL,Apple Inc.,Technology,2025-01-10,177.66,,171.85,177.09,1341871983.0,2754733333333.0,29.0,3.89,41.7
STK_013675,CSCO,Cisco Systems Inc.,Technology,2025-03-18,50.27,52.2,49.51,51.39,2999456973.0,205560000000.0,21.6,1.87,59.4
STK_007361,MDT,Medtronic plc,Healthcare,2025-02-13,86.48,88.2,83.94,86.42,2884590993.0,111837647058.0,21.8,4.36,26.0
STK_011521,V,Visa Inc.,Financial Services,2025-01-02,246.57,253.44,240.74,251.35,377933031.0,502700000000.0,21.9,4.16,61.6
STK_014658,UNH,UnitedHealth Group Inc.,Healthcare,2025-01-26,493.76,508.45,478.43,490.54,42793392.0,441486000000.0,29.7,4.19,12.4
STK_015700,F,Ford Motor Co.,Consumer Cyclical,2025-01-11,11.78,12.13,10.69,10.83,2413419114.0,,22.3,4.46,18.6
STK_001078,GOOGL,Alphabet Inc.,Technology,2025-02-03,139.04,141.24,137.01,139.35,2138856606.0,,22.0,1.09,57.2
STK_009814,UNH,UnitedHealth Group Inc.,Healthcare,2025-02-07,494.11,502.0,484.79,497.76,3876058662.0,447984000000.0,27.3,3.48,56.5
STK_012285,CRM,Salesforce Inc.,Technology,2025-03-20,226.19,244.04,221.31,240.35,258611003.0,229899999999.0,33.9,0.57,52.7
STK_004604,ORCL,Oracle Corporation,Technology,2025-03-19,119.44,121.23,116.91,117.86,742233177.0,314293333333.0,14.3,1.12,47.4
STK_008910,MDT,Medtronic plc,Healthcare,2025-02-23,85.82,88.02,83.89,86.62,188949359.0,112096470588.0,28.2,2.45,51.7
STK_016147,MDT,Medtronic plc,Healthcare,2025-02-01,85.42,86.33,84.2,85.86,603505016.0,111112941176.0,20.4,2.91,43.6
STK_001609,CAT,Caterpillar Inc.,Industrials,2025-01-20,232.12,240.22,229.03,238.04,2978991558.0,124194782608.0,34.2,2.13,62.1
STK_012070,JNJ,Johnson & Johnson,Healthcare,2025-01-29,157.8,158.76,,154.45,519642391.0,398580645161.0,22.0,2.83,59.3
STK_011006,EA,Electronic Arts Inc.,Communication Services,2025-03-14,131.71,142.92,130.67,140.54,2043868801.0,43243076923.0,17.1,1.36,63.3
STK_003056,AMGN,Amgen Inc.,Healthcare,2025-01-12,280.15,286.77,273.42,281.67,1904918911.0,150894642857.0,19.7,1.09,57.8
STK_004070,NKE,Nike Inc.,Consumer Cyclical,2025-02-02,101.57,103.77,95.95,98.81,421725660.0,158096000000.0,13.8,2.3,51.8
STK_006976,UPS,United Parcel Service Inc.,Industrials,2025-01-24,160.27,170.77,155.85,167.15,226115799.0,146256250000.0,26.5,2.75,39.1
STK_014924,MDT,Medtronic plc,Healthcare,2025-02-13,83.31,85.09,82.13,84.09,8679751701.0,108822352941.0,15.5,2.15,39.1
STK_009273,TXN,Texas Instruments Inc.,Technology,2025-01-04,165.94,167.89,163.45,166.04,378295229.0,150945454545.0,31.7,4.47,48.9
STK_000350,PEP,PepsiCo Inc.,Consumer Defensive,2025-02-08,167.28,175.61,165.2,170.93,3204281734.0,231258235294.0,24.3,4.35,53.7
STK_007999,EA,Electronic Arts Inc.,Communication Services,2025-03-08,130.53,133.33,127.54,129.44,74145156.0,39827692307.0,18.2,2.8,61.6
STK_016783,GM,General Motors Co.,Consumer Cyclical,2025-03-13,40.44,41.44,38.77,39.93,498667948.0,59895000000.0,33.2,1.78,71.4
STK_015226,ABT,Abbott Laboratories,Healthcare,2025-02-03,109.62,114.08,108.53,110.96,2265083593.0,191658181818.0,25.9,0.95,63.1
STK_006998,BA,Boeing Co.,Industrials,2025-02-19,218.1,232.22,212.32,226.17,6902315859.0,143926363636.0,35.1,3.48,48.4
STK_003742,META,Meta Platforms Inc.,Communication Services,2025-02-03,324.94,328.68,308.22,316.48,354031944.0,989000000000.0,29.8,0.69,58.1
STK_003932,PG,Procter & Gamble Co.,Consumer Defensive,2025-02-22,145.34,148.37,143.79,146.56,836463415.0,353765517241.0,29.7,3.74,56.9
STK_012933,TMO,Thermo Fisher Scientific Inc.,Healthcare,2025-03-06,555.62,575.56,542.67,567.86,5943772144.0,227144000000.0,22.9,0.91,88.4
STK_004329,F,Ford Motor Co.,Consumer Cyclical,2025-01-04,12.09,12.15,11.51,11.8,1373133021.0,49166666666.0,32.7,0.65,58.0
STK_009890,CSCO,Cisco Systems Inc.,Technology,2025-03-31,49.51,53.35,49.14,52.16,828955635.0,208639999999.0,20.1,3.2,59.3
STK_005077,CSCO,Cisco Systems Inc.,Technology,2025-02-10,49.47,50.95,48.95,49.82,2914352105.0,199280000000.0,19.1,2.11,41.3
STK_009749,RTX,RTX Corporation,Industrials,2025-03-12,84.21,89.24,82.4,87.21,143700695.0,123120000000.0,13.3,0.91,67.4
STK_013145,TMO,Thermo Fisher Scientific Inc.,Healthcare,2025-02-14,547.91,556.14,521.87,536.9,383076678.0,214760000000.0,20.9,4.02,66.9
STK_001322,MSFT,Microsoft Corporation,Technology,2025-03-11,387.2,401.51,382.5,,3401157163.0,2619934210526.0,37.1,2.63,39.8
STK_013679,JNJ,Johnson & Johnson,Healthcare,2025-01-22,154.18,157.74,149.73,155.08,1638767657.0,400206451612.0,33.1,0.01,24.9
STK_013163,GS,Goldman Sachs Group Inc.,Financial Services,2025-03-29,377.98,387.98,374.58,378.93,189057411.0,129633947368.0,26.6,3.37,62.8
STK_011213,UPS,United Parcel Service Inc.,Industrials,2025-01-12,161.8,163.01,157.31,160.22,215502541.0,140192500000.0,16.9,4.09,41.9
STK_006099,ADBE,Adobe Inc.,Technology,2025-02-26,516.35,545.94,507.25,534.46,2815435725.0,256951923076.0,,0.98,82.2
STK_009511,EA,Electronic Arts Inc.,Communication Services,2025-02-03,127.59,131.07,124.67,128.44,3635884561.0,39520000000.0,34.0,0.61,58.2
STK_017250,MA,Mastercard Inc.,Financial Services,2025-01-23,394.59,414.05,391.59,405.34,1191378777.0,405340000000.0,25.5,2.95,39.9
STK_017485,ADBE,Adobe Inc.,Technology,2025-02-13,526.96,537.54,512.54,529.43,926564878.0,254533653846.0,23.0,2.59,27.8
STK_004551,PM,Philip Morris International Inc.,Consumer Defensive,2025-02-06,94.5,97.95,93.16,96.71,1821984012.0,152700000000.0,25.4,0.79,46.5
STK_014649,AMD,Advanced Micro Devices Inc.,Technology,2025-03-23,151.7,158.91,148.59,155.33,3424866830.0,248528000000.0,28.6,4.28,37.5
STK_016944,TXN,Texas Instruments Inc.,Technology,2025-01-27,168.08,178.0,166.14,177.02,194302726.0,160927272727.0,18.4,3.81,63.4
STK_013003,PG,Procter & Gamble Co.,Consumer Defensive,2025-03-19,143.81,155.02,140.36,,778978604.0,370034482758.0,19.1,3.12,59.0
STK_010954,V,Visa Inc.,Financial Services,2025-01-26,250.35,256.22,239.67,243.39,2874019880.0,486780000000.0,36.3,1.55,71.0
STK_001547,MSFT,Microsoft Corporation,Technology,2025-02-19,387.0,396.38,376.9,386.03,1068685391.0,2539671052631.0,38.9,0.16,62.6
STK_003901,CAT,Caterpillar Inc.,Industrials,2025-03-28,225.64,232.72,221.05,231.46,4544799111.0,120761739130.0,,3.03,67.3
STK_001480,AMD,Advanced Micro Devices Inc.,Technology,2025-03-17,152.19,160.05,149.84,156.73,421589652.0,250768000000.0,34.1,3.46,34.0
STK_007741,ADBE,Adobe Inc.,Technology,2025-01-17,523.27,534.23,516.13,520.86,3842556318.0,250413461538.0,30.9,3.47,53.3
STK_014483,META,Meta Platforms Inc.,Communication Services,2025-01-20,321.16,332.46,313.72,328.11,820268972.0,1025343750000.0,36.1,1.23,47.5
STK_013570,AVGO,Broadcom Inc.,Technology,2025-01-01,1206.24,1260.72,1170.95,1225.89,416137153.0,510787500000.0,14.3,1.33,82.1
STK_005800,MU,Micron Technology Inc.,Technology,2025-01-14,83.66,87.94,81.4,86.1,2827080040.0,91164705882.0,30.6,3.31,70.8
STK_006552,NFLX,Netflix Inc.,Communication Services,2025-03-22,560.88,602.39,555.71,597.18,4729144965.0,260587636363.0,36.9,2.36,62.0
STK_002754,AMGN,Amgen Inc.,Healthcare,2025-01-04,276.31,280.32,269.72,275.16,360070162.0,147407142857.0,31.8,3.37,54.9
STK_003292,F,Ford Motor Co.,Consumer Cyclical,2025-02-10,12.05,12.21,11.27,11.5,423726394.0,47916666666.0,34.4,1.74,37.1
STK_000846,ACN,Accenture plc,Technology,2025-03-29,324.36,329.41,320.91,325.77,945891789.0,,27.3,2.97,37.3
STK_003514,PYPL,PayPal Holdings Inc.,Financial Services,2025-02-06,64.4,67.21,62.94,66.33,287792814.0,81636923076.0,30.7,0.38,61.3
STK_005205,UNH,UnitedHealth Group Inc.,Healthcare,2025-03-16,507.16,527.37,495.27,513.73,1041302064.0,,29.7,2.56,53.0
STK_014907,GE,General Electric Co.,Industrials,2025-02-03,131.26,134.29,128.16,131.36,570057389.0,141464615384.0,26.5,2.88,25.6
STK_002823,UPS,United Parcel Service Inc.,Industrials,2025-03-05,158.28,163.62,157.26,159.69,1863057154.0,139728750000.0,13.0,3.51,47.5
STK_004005,V,Visa Inc.,Financial Services,2025-01-29,250.84,264.21,244.23,257.56,1897166306.0,515120000000.0,35.3,0.79,64.9
STK_016892,ATVI,Activision Blizzard Inc.,Communication Services,2025-02-22,91.36,93.51,90.18,91.0,2267942698.0,70777777777.0,34.5,0.73,16.9
STK_014721,UPS,United Parcel Service Inc.,Industrials,2025-01-14,158.39,159.81,153.86,156.97,1074252407.0,,27.1,3.2,74.9
STK_007396,CAT,Caterpillar Inc.,Industrials,2025-02-05,227.4,238.55,225.07,232.24,2585081413.0,121168695652.0,24.1,2.53,52.4
STK_004637,MSFT,Microsoft Corporation,Technology,2025-02-07,381.35,410.95,372.31,406.69,9080203715.0,2675592105263.0,27.8,2.06,74.6
STK_015891,QCOM,Qualcomm Inc.,Technology,2025-01-10,140.83,145.02,139.58,140.95,955149474.0,161085714285.0,34.3,1.94,50.5
STK_010003,AVGO,Broadcom Inc.,Technology,2025-03-24,1213.34,1245.97,1141.78,1169.31,6223745178.0,487212500000.0,14.0,2.1,68.7
STK_007844,NVDA,NVIDIA Corporation,Technology,2025-02-25,443.54,454.65,416.13,427.64,2192878766.0,1045342222222.0,37.1,2.27,77.6
STK_008701,CAT,Caterpillar Inc.,Industrials,2025-01-29,227.34,230.64,218.57,220.43,69039494.0,115006956521.0,14.0,3.26,24.0
STK_010586,HON,Honeywell International Inc.,Industrials,2025-03-29,196.76,201.9,188.42,194.0,3055951518.0,126100000000.0,19.2,1.34,35.2
STK_011308,ACN,Accenture plc,Technology,2025-01-25,324.25,329.79,301.16,309.1,377865647.0,193187500000.0,20.2,0.95,62.1
STK_010790,AMZN,Amazon.com Inc.,Consumer Cyclical,2025-03-14,149.43,151.41,143.6,146.76,4045217034.0,1565440000000.0,9.4,2.0,49.5
STK_000683,GM,General Motors Co.,Consumer Cyclical,2025-02-13,39.53,40.46,38.67,39.12,675034224.0,58680000000.0,27.5,4.32,64.6
STK_006274,PG,Procter & Gamble Co.,Consumer Defensive,2025-01-17,147.29,151.58,144.5,145.87,1179086607.0,352100000000.0,32.4,1.93,54.6
STK_010570,V,Visa Inc.,Financial Services,2025-01-31,251.77,267.88,245.43,260.74,1753889230.0,521480000000.0,15.4,3.7,34.0
STK_005023,EA,Electronic Arts Inc.,Communication Services,2025-02-28,128.97,140.68,126.16,137.06,169161485.0,42172307692.0,19.0,3.61,26.9
STK_014967,NVDA,NVIDIA Corporation,Technology,2025-02-21,456.73,463.45,442.26,454.5,5416845218.0,1111000000000.0,29.3,2.61,62.5
STK_006243,TXN,Texas Instruments Inc.,Technology,2025-03-05,163.19,167.76,154.23,157.49,4387579313.0,143172727272.0,29.7,1.31,37.4
STK_006588,IBM,International Business Machines Corp.,Technology,2025-03-10,179.82,181.01,177.33,178.28,531373803.0,158471111111.0,20.6,2.15,
STK_003506,IBM,International Business Machines Corp.,Technology,2025-01-01,179.1,186.3,174.84,184.5,491206344.0,164000000000.0,33.6,4.12,40.3
STK_008667,EA,Electronic Arts Inc.,Communication Services,2025-03-31,132.49,135.97,128.88,130.96,3357052715.0,40295384615.0,22.2,1.4,74.5
STK_010078,UPS,United Parcel Service Inc.,Industrials,2025-02-04,162.44,163.68,157.88,158.78,2747638742.0,138932500000.0,27.9,2.13,59.6
STK_007333,QCOM,Qualcomm Inc.,Technology,2025-02-28,138.86,143.77,137.11,140.89,1454558040.0,161017142857.0,34.4,2.54,60.0
STK_002538,QCOM,Qualcomm Inc.,Technology,2025-02-21,140.89,144.46,137.4,143.22,444951699.0,163680000000.0,22.1,0.42,41.8
STK_002057,LIN,Linde plc,Basic Materials,2025-02-23,394.05,409.77,384.79,400.58,2340022001.0,,27.8,4.48,75.2
STK_017410,HD,Home Depot Inc.,Consumer Cyclical,2025-02-26,329.73,334.73,324.89,332.56,148504701.0,352715151515.0,33.9,1.1,35.9
STK_001925,EA,Electronic Arts Inc.,Communication Services,2025-03-13,130.7,132.71,129.23,130.27,2699404386.0,40083076923.0,40.0,4.14,72.0
STK_012172,PEP,PepsiCo Inc.,Consumer Defensive,2025-03-06,171.1,172.29,164.38,,987572026.0,228538823529.0,34.1,3.65,38.1
STK_001629,PM,Philip Morris International Inc.,Consumer Defensive,2025-01-07,94.25,99.15,91.53,96.96,585559384.0,153094736842.0,18.9,0.08,50.3
STK_012911,UPS,United Parcel Service Inc.,Industrials,2025-03-27,160.88,169.99,157.26,166.89,361810476.0,146028750000.0,27.2,3.44,57.6
STK_015886,NKE,Nike Inc.,Consumer Cyclical,2025-02-04,100.9,102.83,95.8,97.58,1976938240.0,156128000000.0,21.2,2.75,76.5
STK_001166,AAPL,Apple Inc.,Technology,2025-03-08,182.25,186.4,177.68,184.29,751796745.0,2866733333333.0,35.1,1.75,67.2
STK_011926,JPM,JPMorgan Chase & Co.,Financial Services,2025-01-08,,176.85,164.49,173.27,5033366224.0,509617647058.0,32.0,1.26,52.8
STK_011501,AMD,Advanced Micro Devices Inc.,Technology,2025-01-23,147.02,148.52,144.34,147.77,860730036.0,236432000000.0,23.4,3.3,31.3
STK_012210,QCOM,Qualcomm Inc.,Technology,2025-02-21,140.72,144.0,131.98,134.92,359506209.0,154194285714.0,35.6,3.49,60.4
STK_012726,PYPL,PayPal Holdings Inc.,Financial Services,2025-01-08,64.55,65.88,61.6,62.72,678339349.0,77193846153.0,31.8,0.01,80.5
STK_001027,AMD,Advanced Micro Devices Inc.,Technology,2025-02-19,148.46,155.57,147.38,152.0,2488348994.0,243200000000.0,29.5,3.93,56.8
STK_008536,AMD,Advanced Micro Devices Inc.,Technology,2025-01-22,151.33,152.93,148.1,148.98,637916681.0,238368000000.0,24.4,1.54,61.8
STK_016153,ACN,Accenture plc,Technology,2025-02-16,324.59,327.57,,322.26,220168633.0,201412500000.0,36.6,0.31,50.6
STK_009519,PEP,PepsiCo Inc.,Consumer Defensive,2025-01-29,172.17,177.85,170.4,174.09,2047512444.0,235533529411.0,15.3,2.34,56.5
STK_006211,TSLA,Tesla Inc.,Automotive,2025-02-23,216.71,218.15,211.5,214.32,151318208.0,681927272727.0,36.5,0.2,19.8
